,t,x0,x1,x2,x3,u0,u1,u2,side
1310,1631104301.5545444,0.4553890686735702,0.7728628911718216,0.1522521982828528,-2.9285435733703435,1.476470947265625,0.064727783203125,0.021778763744677576,left
1311,1631104301.5665426,0.4561426638524349,0.7730125666304053,0.15437123450155513,-2.9284892999098404,1.45294189453125,0.064727783203125,0.004341876840250336,left
1312,1631104301.5785444,0.4568838535011785,0.7731619578490542,0.1564486060800296,-2.9284350277241016,1.45294189453125,0.1235504150390625,0.004341774859106806,left
1313,1631104301.5905414,0.45761996645327496,0.7733430953143294,0.15803723801857156,-2.928380756813402,1.476470947265625,0.158843994140625,0.004341672855971979,left
1314,1631104301.602548,0.45836498276751275,0.7735454466000253,0.15937528573886753,-2.928653396223789,1.45294189453125,0.1941375732421875,-0.02181115283097057,left
1315,1631104301.6145475,0.45909473866638617,0.7737649689766743,0.16037384251122938,-2.929035060577206,1.45294189453125,0.1941375732421875,-0.030533148273370614,left
1316,1631104301.6265461,0.45982427499591466,0.7739852199464526,0.16136757003077198,-2.9295258036793412,1.45294189453125,0.2176666259765625,-0.03925944817080307,left
1317,1631104301.6385436,0.4605516267819671,0.7742182689839922,0.16215931869072353,-2.930125694499436,1.476470947265625,0.2411956787109375,-0.047991265607585376,left
1318,1631104301.6505435,0.4612888906080911,0.7744659403569029,0.1627897368209223,-2.930943899258862,1.476470947265625,0.2411956787109375,-0.06545638075408533,left
1319,1631104301.6625419,0.4620259981511973,0.7747140764650499,0.16340964208530173,-2.93187151583923,1.476470947265625,0.2411956787109375,-0.07420932642943967,left
1320,1631104301.6745439,0.46276295173180493,0.7749626694623368,0.1640176331319347,-2.93312703455058,1.476470947265625,0.252960205078125,-0.10044149690799031,left
1321,1631104301.6865408,0.4634987553830455,0.7752177444576823,0.1645116206116397,-2.9344924670269985,1.476470947265625,0.252960205078125,-0.10923459811348124,left
1322,1631104301.6985424,0.4642344329406604,0.7754731828996821,0.1649880884658896,-2.936077316469147,1.476470947265625,0.252960205078125,-0.12678795537187426,left
1323,1631104301.710538,0.4649699887065662,0.7757289718393809,0.16544423399083008,-2.9376632137930967,1.476470947265625,0.252960205078125,-0.1268717859159807,left
1324,1631104301.722544,0.4657054277189728,0.7759850962729282,0.16588005718646115,-2.939469092012615,1.476470947265625,0.252960205078125,-0.1444702575614798,left
1325,1631104301.734538,0.46644075503656846,0.7762415412035216,0.16629275534892846,-2.9412763078011,1.476470947265625,0.252960205078125,-0.14457726307878005,left
1326,1631104301.7465446,0.4671759764571951,0.7764982895805004,0.16668232847823203,-2.943194488995678,1.476470947265625,0.252960205078125,-0.1534544955662298,left
1327,1631104301.7585387,0.46791109779976436,0.7767553243604984,0.1670473752224447,-2.945114150772678,1.476470947265625,0.252960205078125,-0.15357294216002515,left
1328,1631104301.77056,0.4686461252636453,0.777012627477017,0.16738789558156647,-2.9472549068890768,1.476470947265625,0.252960205078125,-0.17126048931189075,left
1329,1631104301.782544,0.46938106506796357,0.7772701808704292,0.16770108685174304,-2.94961729790531,1.476470947265625,0.2764892578125,-0.18899128129866938,left
1330,1631104301.7945435,0.47011388243291863,0.7775400249548251,0.16778837574232,-2.9520918825716693,1.476470947265625,0.2764892578125,-0.19796677330873536,left
1331,1631104301.8065443,0.4708466762406912,0.7778099330050077,0.1678441314881703,-2.9546789491558076,1.476470947265625,0.2764892578125,-0.2069653267310656,left
1332,1631104301.8185422,0.4715794549984001,0.778079881912236,0.1678669527373667,-2.9573787921432113,1.476470947265625,0.2764892578125,-0.21598743899229333,left
1333,1631104301.8305433,0.4723122275953469,0.7783498475423206,0.16785543813798212,-2.96019171131669,1.476470947265625,0.2764892578125,-0.22503353387829605,left
1334,1631104301.8425422,0.4730450033007912,0.7786198047348044,0.16780818633808936,-2.9631180107846964,1.476470947265625,0.2764892578125,-0.23410395744051016,left
1335,1631104301.8545432,0.4737777917613807,0.7788897273020159,0.1677237959857613,-2.9662685972299108,1.476470947265625,0.2764892578125,-0.2520469156171501,left
1336,1631104301.8665428,0.47451060299822134,0.7791595880279899,0.16759946437714357,-2.969976377374559,1.476470947265625,0.2764892578125,-0.2966224115718674,left
1337,1631104301.8785439,0.47524344778161604,0.7794293576402784,0.1674281847526004,-2.973799817518883,1.476470947265625,0.2882537841796875,-0.3058752115459029,left
1338,1631104301.889543,0.47597531953608563,0.7797050322690483,0.1671106704668046,-2.977850290004715,1.476470947265625,0.3117828369140625,-0.3240377988665699,left
1339,1631104301.901544,0.4767052441655374,0.7799925362344513,0.16654623352250184,-2.982239772684766,1.476470947265625,0.3117828369140625,-0.3511586144040635,left
1340,1631104301.9135444,0.4774353309565672,0.780279628157651,0.16592644045071067,-2.9868581747163487,1.45294189453125,0.32354736328125,-0.36947216252663395,left
1341,1631104301.9255438,0.478152521246945,0.780570279255162,0.16512006669472726,-2.991817820112567,1.45294189453125,0.347076416015625,-0.39677163169745455,left
1342,1631104301.9375439,0.4788679350729259,0.7808724176912938,0.16405655328028376,-2.9970083012539077,1.45294189453125,0.37060546875,-0.41523849130726376,left
1343,1631104301.9495435,0.4795816720511501,0.7811858629924633,0.16273314216743676,-3.0024303867603988,1.45294189453125,0.347076416015625,-0.43376684051928294,left
1344,1631104301.9615378,0.4802978050200885,0.7814862929307055,0.1615386164898429,-3.0078607204136096,1.45294189453125,0.347076416015625,-0.4344266922568707,left
1345,1631104301.973541,0.48101429634929516,0.7817858672155907,0.16027720566070217,-3.0135234161696407,1.45294189453125,0.347076416015625,-0.4530156604824853,left
1346,1631104301.9855413,0.48173116499462354,0.7820845374724591,0.15894615164007106,-3.019306755652613,1.45294189453125,0.347076416015625,-0.4626671586377995,left
1347,1631104301.9975426,0.4824484305510411,0.7823822532741389,0.15754407540797788,-3.025210860438661,1.45294189453125,0.347076416015625,-0.4723283828838376,left
1348,1631104302.0095413,0.4831661128225647,0.782678963122532,0.15606959794445088,-3.0312358140561515,1.45294189453125,0.347076416015625,-0.4819962893992269,left
1349,1631104302.0215418,0.48388423180576395,0.7829746144424373,0.15452134022951836,-3.037268822936657,1.45294189453125,0.32354736328125,-0.48264071044044954,left
1350,1631104302.0335424,0.4846046902849456,0.7832570671869308,0.15309507284998036,-3.043309463226354,1.45294189453125,0.3117828369140625,-0.4832512231757491,left
1351,1631104302.0465422,0.4853264835703844,0.7835324475475266,0.15169291051243686,-3.0494704133173935,1.45294189453125,0.32354736328125,-0.49287600728316505,left
1352,1631104302.058537,0.48604773806439977,0.7838128613987523,0.1501177036101161,-3.0556383845867723,1.45294189453125,0.32354736328125,-0.49343770155029887,left
1353,1631104302.070542,0.4867694333732506,0.7840921387774984,0.14846733743641805,-3.061926267554982,1.45294189453125,0.32354736328125,-0.5030306374567672,left
1354,1631104302.0825424,0.4874915886089876,0.7843702247149248,0.14674043297137102,-3.0683339297698318,1.45294189453125,0.32354736328125,-0.5126129771879917,left
1355,1631104302.0945382,0.48821422299552786,0.7846470631452163,0.14493561119500328,-3.074747624093485,1.45294189453125,0.32354736328125,-0.5130955458922415,left
1356,1631104302.1065435,0.4889373558488767,0.7849225968990545,0.14305287210731485,-3.081280487530009,1.45294189453125,0.32354736328125,-0.5226290749219231,left
1357,1631104302.1185384,0.48966100617844094,0.7851967686948655,0.141090836688334,-3.087818509256068,1.45294189453125,0.32354736328125,-0.5230417380847285,left
1358,1631104302.130538,0.49038519304955874,0.7854695201362866,0.1390495049380607,-3.094361135823743,1.45294189453125,0.32354736328125,-0.52341012541401,left
1359,1631104302.142543,0.49110993518761153,0.7857407927047989,0.136928876856495,-3.100793928604691,1.45294189453125,0.32354736328125,-0.5146234224758217,left
1360,1631104302.1545424,0.49183525096385466,0.7860105277559686,0.13473033146360855,-3.1072301015585784,1.45294189453125,0.347076416015625,-0.5148938363110034,left
1361,1631104302.1665416,0.49255951495388395,0.7862907887945374,0.13225809817260134,-3.1135551409640456,1.45294189453125,0.347076416015625,-0.5060031524373798,left
1362,1631104302.1785443,0.49328446960055017,0.786569258428914,0.12970932659024517,-3.119654389583208,1.45294189453125,0.347076416015625,-0.4879398895329956,left
1363,1631104302.1905422,0.4940101316472014,0.7868458794169875,0.12708677475648347,-3.125527185038007,1.45294189453125,0.347076416015625,-0.46982363638392144,left
1364,1631104302.2025461,0.4947365166504308,0.7871205963696429,0.12439320071125969,-3.1306026741078816,1.476470947265625,0.347076416015625,-0.40603912558996313,left
1365,1631104302.214545,0.49547577660239006,0.7873948734290525,0.12164040919573191,-3.1351083910755255,1.476470947265625,0.32354736328125,-0.3604573574115122,left
1366,1631104302.2265437,0.4962172730346869,0.7876549726771945,0.1190280321395158,-3.1390440139448845,1.4882354736328125,0.32354736328125,-0.3148498295487201,left
1367,1631104302.2385447,0.4969655192043921,0.7879138602371901,0.11636755519032665,3.1403196632763657,1.5,0.32354736328125,502.34909417769995,left
1368,1631104302.2505448,0.49772052619134355,0.7881714662979973,0.11365963153613723,3.136612139672984,1.4882354736328125,0.3117828369140625,-0.29660188827055123,left
1369,1631104302.2625413,0.49847084503836614,0.7884202566591678,0.11100380820244769,3.1329047529866623,1.5,0.3117828369140625,-0.29659093490572275,left
1370,1631104302.2745428,0.49922790040490644,0.7886677309441197,0.10830122484966377,3.129197605115324,1.4882354736328125,0.3117828369140625,-0.2965718297070552,left
1371,1631104302.2865374,0.4999795415937368,0.7889124972393123,0.1055535823559787,3.125490797917512,1.4882354736328125,0.3117828369140625,-0.29654457582495297,left
1372,1631104302.2985444,0.5007318524747241,0.7891551973718973,0.10276003028229584,3.1221265174443085,1.4882354736328125,0.2882537841796875,-0.26914243785629566,left
1373,1631104302.3105464,0.5014860931778451,0.7893836273368741,0.1001205767691299,3.1188766905358514,1.5,0.3117828369140625,-0.2599861526765679,left
1374,1631104302.3225431,0.502245796976969,0.7896228479198442,0.09724286921953508,3.1157413389748934,1.5,0.3117828369140625,-0.25082812487664086,left
1375,1631104302.334537,0.5030061860363928,0.7898598813099573,0.09432600759335596,3.1126064957021535,1.5,0.3117828369140625,-0.2507874618191863,left
1376,1631104302.3465452,0.503767263253712,0.7900946957451982,0.09136999189059254,3.1093582681928305,1.5,0.2882537841796875,-0.2598582007458461,left
1377,1631104302.3585365,0.5045301473552022,0.7903150782956612,0.08856916901416229,3.106110720983132,1.5,0.2882537841796875,-0.2598037767758754,left
1378,1631104302.370542,0.5052936457161125,0.7905333232812672,0.08572776837726515,3.102750021786652,1.5,0.2882537841796875,-0.26885593571840616,left
1379,1631104302.3825378,0.5060577611155576,0.7907493979840574,0.08284436629601852,3.0993902001997577,1.5,0.2882537841796875,-0.2687857269515348,left
1380,1631104302.3945441,0.5068224963679586,0.7909632685397447,0.0799189627704224,3.0960313317013393,1.5,0.3117828369140625,-0.26870947987347904,left
1381,1631104302.406539,0.507586877465996,0.7911870941117491,0.07675578721367675,3.092673491641453,1.5,0.3117828369140625,-0.26862720479090996,left
1382,1631104302.418539,0.508351962738358,0.7914085006964177,0.07355061021258161,3.089316755231257,1.5,0.3117828369140625,-0.26853891281568565,left
1383,1631104302.430537,0.5091177537268798,0.7916274539142945,0.07030343176713698,3.085961197532997,1.5,0.3117828369140625,-0.26844461586080115,left
1384,1631104302.4425375,0.5098842516570111,0.7918439193222108,0.06701425187734286,3.0826068934500412,1.5,0.3117828369140625,-0.2683443266364449,left
1385,1631104302.4545374,0.5106514574332716,0.7920578624141591,0.06368307054319926,3.079253917716968,1.5,0.3117828369140625,-0.26823805864584216,left
1386,1631104302.4665453,0.5114193716346997,0.7922692486222354,0.06030988776470617,3.076129509337799,1.5,0.3117828369140625,-0.24995267033354196,left
1387,1631104302.4785428,0.5121879945102936,0.7924780433176509,0.05689755090962879,3.0728928449343638,1.5,0.3117828369140625,-0.25893315227481395,left
1388,1631104302.4905422,0.5129573253874046,0.7926842140023845,0.05344463629408451,3.0699980782936374,1.5,0.3117828369140625,-0.23158133125811275,left
1389,1631104302.502539,0.5137273635666565,0.7928877270295208,0.04995541496972112,3.0671045130834185,1.5,0.3117828369140625,-0.23148521681751077,left
1390,1631104302.5145462,0.5144981071589878,0.7930885519896231,0.046429886936538614,3.0644389817538795,1.5,0.3117828369140625,-0.21324250636311604,left
1391,1631104302.526537,0.5152695539739639,0.7932866584291529,0.04287089956230218,3.061774548512328,1.5,0.3117828369140625,-0.21315465932410405,left
1392,1631104302.538546,0.5160417009600502,0.7934820180503589,0.03927845284701182,3.059337850271965,1.4882354736328125,0.3117828369140625,-0.1949358592290551,left
1393,1631104302.5505426,0.5168084334333155,0.7936743623521957,0.0356634639017682,3.057128646654387,1.4882354736328125,0.3117828369140625,-0.17673628940624297,left
1394,1631104302.562545,0.5175758562177111,0.7938639336738643,0.0320209281092902,3.055373156106628,1.5,0.3117828369140625,-0.14043924382072248,left
1395,1631104302.5745416,0.5183500773596709,0.7940509041877492,0.028348034945194348,3.053957782730723,1.5,0.3117828369140625,-0.11322987007240215,left
1396,1631104302.5865428,0.5191249800006374,0.7942350298153594,0.024657342962753088,3.053108639197745,1.5,0.2882537841796875,-0.06793148263824378,left
1397,1631104302.5985417,0.5199008584947592,0.7944040658565291,0.02115174116817944,3.052485956458131,1.5,0.2882537841796875,-0.04981461916912622,left
1398,1631104302.6105533,0.5206773247932414,0.7945703809435669,0.017638306342438535,3.052202821633681,1.5,0.2882537841796875,-0.022650785955988795,left
1399,1631104302.622561,0.521454370635308,0.7947339669459689,0.014121309537178146,3.052259183253993,1.5,0.2764892578125,0.004508929624975622,left
1400,1631104302.6345422,0.5222320733658762,0.7948887036192144,0.010702907097446082,3.052315545443385,1.5,0.2764892578125,0.00450897515133164,left
1401,1631104302.6465392,0.523010300503727,0.7950407808926411,0.007285213729842314,3.052371908201507,1.5,0.2764892578125,0.004509020649763329,left
1402,1631104302.658548,0.5237890428489683,0.79519019754134,0.00386822943436684,3.0524282715280093,1.476470947265625,0.252960205078125,0.004509066120199634,left
1403,1631104302.6705527,0.5245561064791853,0.7953246730172748,0.0006652269682459935,3.05271097739979,1.45294189453125,0.2411956787109375,0.022616469742438028,left
1404,1631104302.6825502,0.5253113688402401,0.7954505666999915,-0.002418943167037471,3.0532200599992616,1.45294189453125,0.1941375732421875,0.040726607957743965,left
